NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 18:13:09.908	238951.49316990
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
137	1.36000	219.988	-20.355	331.848	218.652	-29.817	598.727	155.522	188.983	551.231	-51.385	374.534	489.627	-170.983	436.145	497.327
138	1.37000	219.976	-20.183	331.899	218.691	-29.710	598.721	155.169	188.936	551.800	-54.430	372.867	495.344	-174.484	433.259	505.881
139	1.38000	219.964	-20.011	331.939	218.714	-29.620	598.708	154.750	188.890	552.315	-57.459	370.978	500.840	-177.949	430.048	514.138
140	1.39000	219.942	-19.857	331.965	218.715	-29.539	598.699	154.341	188.841	552.830	-60.461	368.941	506.144	-181.361	426.586	522.152
141	1.40000	219.897	-19.738	331.972	218.732	-29.436	598.689	153.929	188.829	553.312	-63.413	366.754	511.244	-184.684	422.872	529.839
142	1.41000	219.899	-19.615	332.002	218.761	-29.307	598.686	153.520	188.829	553.758	-66.334	364.417	516.140	-187.959	418.894	537.188
143	1.42000	219.913	-19.445	332.049	218.775	-29.195	598.694	153.116	188.829	554.186	-69.216	361.951	520.781	-191.188	414.756	544.210
144	1.43000	219.923	-19.332	332.057	218.781	-29.050	598.705	152.718	188.880	554.576	-72.063	359.342	525.118	-194.356	410.420	550.819
145	1.44000	219.954	-19.182	332.104	218.783	-28.916	598.706	152.322	188.892	554.981	-74.876	356.664	529.182	-197.493	405.954	557.010
146	1.45000	219.964	-19.069	332.112	218.790	-28.760	598.725	151.950	188.943	555.417	-77.647	353.887	532.964	-200.525	401.358	562.803
147	1.46000	219.984	-18.938	332.152	218.769	-28.640	598.726	151.551	188.991	555.802	-80.387	351.001	536.438	-203.536	396.687	568.192
148	1.47000	220.001	-18.835	332.157	218.761	-28.495	598.734	151.157	189.050	556.175	-83.130	347.989	539.689	-206.545	391.804	573.213
149	1.48000	220.040	-18.696	332.182	218.734	-28.344	598.731	150.775	189.130	556.557	-85.868	344.831	542.680	-209.561	386.736	577.861
150	1.49000	220.071	-18.547	332.221	218.694	-28.155	598.732	150.384	189.245	556.915	-88.599	341.578	545.437	-212.485	381.522	582.160
151	1.50000	220.076	-18.395	332.247	218.680	-27.977	598.749	150.045	189.360	557.283	-91.258	338.205	547.912	-215.371	376.154	586.049
152	1.51000	220.079	-18.243	332.284	218.676	-27.833	598.746	149.774	189.457	557.619	-93.919	334.768	550.095	-218.225	370.745	589.498
153	1.52000	220.101	-18.083	332.316	218.705	-27.692	598.744	149.570	189.596	557.921	-96.508	331.282	551.944	-221.024	365.277	592.472
154	1.53000	220.094	-17.948	332.315	218.741	-27.572	598.743	149.354	189.753	558.214	-99.023	327.838	553.467	-223.775	359.796	595.009
155	1.54000	220.083	-17.841	332.292	218.779	-27.423	598.735	149.049	189.849	558.443	-101.490	324.414	554.738	-226.555	354.283	597.195
156	1.55000	220.076	-17.706	332.305	218.805	-27.218	598.744	148.634	189.943	558.598	-103.946	320.946	555.875	-229.294	348.706	599.138
157	1.56000	220.090	-17.535	332.323	218.804	-26.998	598.739	148.131	190.111	558.783	-106.355	317.409	556.877	-232.008	342.994	600.842
158	1.57000	220.088	-17.344	332.327	218.789	-26.713	598.737	147.599	190.261	558.972	-108.753	313.819	557.821	-234.649	337.186	602.321
159	1.58000	220.070	-17.132	332.345	218.803	-26.351	598.732	147.039	190.358	559.051	-111.051	310.207	558.633	-237.196	331.325	603.578
160	1.59000	220.001	-16.981	332.297	218.827	-26.023	598.725	146.556	190.492	559.058	-113.199	306.658	559.360	-239.611	325.581	604.629
161	1.60000	219.995	-16.753	332.339	218.843	-25.644	598.714	146.130	190.602	559.011	-115.279	303.182	559.961	-241.906	319.941	605.497
162	1.61000	219.920	-16.564	332.335	218.857	-25.280	598.693	145.726	190.705	558.936	-117.246	299.805	560.505	-244.133	314.481	606.209
